No:		Nevyazka:
---------------------
 1545	0.651872
 1546	0.651762
 1547	0.651654
 1548	0.651547
 1549	0.651441
 1550	0.651337
 1551	0.651238
 1552	0.651042
 1553	0.650969
 1554	0.650909
 1555	0.650823
 1556	0.650732
 1557	0.650641
 1558	0.650550
 1559	0.650459
 1560	0.650278
 1561	0.650210
 1562	0.650126
 1563	0.650040
 1564	0.649953
 1565	0.649865
 1566	0.649779
 1567	0.649692
 1568	0.649606
 1569	0.649519
 1570	0.649434
 1571	0.649348
 1572	0.649263
 1573	0.649179
 1574	0.648673
 1575	0.648644
 1576	0.648570
 1577	0.648490
 1578	0.648408
 1579	0.648330
 1580	0.648251
 1581	0.648173
 1582	0.648094
 1583	0.648016
 1584	0.647306
 1585	0.647198
 1586	0.647119
 1587	0.647034
 1588	0.646949
 1589	0.646865
 1590	0.646781
 1591	0.646698
 1592	0.646616
 1593	0.646535
 1594	0.646455
 1595	0.646375
 1596	0.646295
 1597	0.646216
 1598	0.646138
 1599	0.646060
 1600	0.645982
 1601	0.645905
 1602	0.645828
 1603	0.645751
 1604	0.645675
 1605	0.645601
 1606	0.645528
 1607	0.645455
 1608	0.645382
 1609	0.645310
 1610	0.645238
 1611	0.645166
 1612	0.645094
 1613	0.645022
 1614	0.644950
 1615	0.644879
 1616	0.644808
 1617	0.644736
 1618	0.644665
 1619	0.644594
 1620	0.644524
 1621	0.644453
 1622	0.644382
 1623	0.644312
 1624	0.644241
 1625	0.644101
 1626	0.644049
 1627	0.643983
 1628	0.643916
 1629	0.643847
 1630	0.643779
 1631	0.643710
 1632	0.643641
 1633	0.643571
 1634	0.643502
 1635	0.643449
 1636	0.643388
 1637	0.643253
 1638	0.643202
 1639	0.643137
 1640	0.643071
 1641	0.643019
 1642	0.642976
 1643	0.642937
 1644	0.642901
 1645	0.642869
 1646	0.642838
 1647	0.642810
 1648	0.642783
 1649	0.642758
 1650	0.642734
 1651	0.642710
 1652	0.642688
 1653	0.642666
 1654	0.642602
 1655	0.642534
